Order_Number,Product_Key,Quantity,Product_Name,Total_sales
433007,2507,1,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,4.74
434000,343,5,Fabrikam Laptop19 M9000 Black,5495.00
434000,1606,2,SV DVD 9-Inch Player Portable M300 Silver,319.98
434001,335,1,SV Car Video LCD9.2W X9281 Brown,869.00
434002,1170,8,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,5064.00
434002,1012,4,A. Datum Point Shoot Digital Camera M500 Orange,792.00
434004,1822,2,MGS Age of Empires II: The Conquerors Expansion 2009 E178,64.00
434004,1381,3,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,68.97
434005,398,1,WWI Laptop12 M0120 White,382.95
434005,39,7,Contoso 8GB Clock & Radio MP3 Player X850 Green,2094.61
434006,1118,2,Fabrikam SLR Camera M147 Grey,668.00
434006,1623,2,Contoso DVD Recorder L210 Silver,438.00
434006,144,2,"Adventure Works 15.6"" LCD TV M130W Brown",599.98
434007,47,2,WWI 1GBPulse Smart pen E50 Black,299.90
434007,1223,5,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,2300.00
434007,93,3,WWI Stereo Bluetooth Headphones E1000 Blue,202.20
434007,1667,1,MGS Hand Games for kids E300 Black,5.50
434008,1106,6,Contoso SLR Camera M146 Orange,1932.00
434008,2463,7,Litware USB Durable Desk Soft Fan E1401 White,210.00
434009,2387,1,Proseware Air conditioner 7000BTU E260 White,299.99
434009,452,1,WWI Desktop PC1.60 E1600 Red,219.95
434010,1580,3,SV DVD Recorder L230 Grey,657.00
434010,149,4,"Adventure Works 40"" LCD HDTV M690 Silver",4739.88
435000,1559,3,The Phone Company PDA Phone 3.5 inches M320 White,897.00
435000,265,3,Contoso Home Theater System 2.1 Channel M1230 Silver,1080.00
435000,1676,3,MGS Hand Games women M400 Red,26.97
435000,2073,1,Contoso Microwave 1.5CuFt X0110 Red,665.94
435001,1212,7,Fabrikam Social Videographer 1'' 25mm E400 Grey,1260.00
435001,1676,4,MGS Hand Games women M400 Red,35.96
435002,1733,2,MGS Halo: Combat Evolved E109,45.58
435002,976,2,A. Datum All in One Digital Camera M200 Pink,376.00
435002,2102,5,Contoso Water Heater 4.0GPM M1250 Silver,3955.00
435002,2462,1,Litware 180 CFM Vertical Discharge Fan X450 Blue,215.62
435003,1761,2,MGS Combat Flight Simulator 2 M400,146.78
435003,1006,2,A. Datum Super-zoom Digital Camera X300 Orange,580.00
435003,1642,5,Contoso DVD External DVD Burner M200 Black,289.40
435004,1292,1,Contoso Macro Zoom Lens X300 Black,366.55
435004,1292,3,Contoso Macro Zoom Lens X300 Black,1099.65
435004,1042,1,A. Datum Point Shoot Digital Camera M500 Silver Grey,198.00
435005,222,2,Litware Home Theater System 5.1 Channel M515 Silver,1138.00
435007,1599,1,SV DVD External DVD Burner M200 Blue,57.88
435007,1873,9,Contoso Washer & Dryer 25.5in M255 Silver,17901.00
435007,1799,5,MGS RalliSport Challenge2009 E155,130.00
435008,2115,6,Contoso Water Heater 4.3GPM M1250 Yellow,5265.00
435008,1629,8,Contoso DVD 38 DVD Storage Binder E25 Black,79.92
435009,1454,4,The Phone Company Finger Touch Screen Phones M30 Gold,796.00
435010,938,5,SV Wireless LAN PCI Network Card Adapter E900 Black,495.00
435011,191,1,SV 8xDVD E140 Silver,66.00
436000,150,1,"Adventure Works 40"" LCD HDTV M690 Black",1184.97
436000,1506,2,The Phone Company Smart phones 320 x 320 M86 Pink,576.00
436000,1245,9,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,1512.00
436000,2412,3,Litware 3-Speed Oscillating High-Performance Fan E201 Silver,89.97
436001,140,1,"Adventure Works 32"" LCD HDTV M130 Brown",499.99
436001,1578,6,SV DVD Recorder L210 Silver,1314.00
436001,1656,2,Contoso DVD 9-Inch Player Portable M300 White,319.98
436002,1228,3,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",4860.00
436003,2111,2,Contoso Water Heater 4.3GPM M1250 Red,1755.00
436003,2088,1,Contoso Water Heater 2.6GPM E0900 White,508.00
436003,1947,7,Litware Refrigerator 9.7CuFt M560 Brown,3451.00
436003,1947,3,Litware Refrigerator 9.7CuFt M560 Brown,1479.00
436003,1799,1,MGS RalliSport Challenge2009 E155,26.00
436003,1073,2,"A. Datum SLR Camera 35"" X358 Orange",1176.00
436003,967,3,A. Datum Advanced Digital Camera M300 Grey,565.50
436004,1907,3,Fabrikam Refrigerator 3.2CuFt E1600 Brown,839.97
436004,2095,10,Contoso Water Heater 7.2GPM X1800 Green,14750.00
436006,1706,1,SV Hand Games women M40 Silver,8.88
436006,95,4,WWI Stereo Bluetooth Headphones E1000 Silver,269.60
436006,1609,3,SV DVD 14-Inch Player Portable L100 Silver,779.97
436006,1171,3,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,1965.00
436006,2134,5,Contoso Coffee Maker Super-Auto 12C X1250 Grey,8250.00
436007,1681,1,MGS Hand Games men M300 Silver,6.89
436007,244,1,Contoso Home Theater System 5.1 Channel M1500 Black,429.00
436007,1623,2,Contoso DVD Recorder L210 Silver,438.00
436007,2173,3,Fabrikam Coffee Maker Auto 5C E090 Silver,489.00
436007,2002,1,Fabrikam Microwave 2.2CuFt M1250 Red,199.99
436007,458,6,WWI Desktop PC1.80 E1800 White,1379.40
437000,1294,2,Contoso Telephoto Conversion Lens X400 White,1190.00
437001,2099,2,Contoso Water Heater 1.5GPM E0800 Green,515.00
437001,1586,1,SV DVD 55DVD Storage Binder M56 Black,12.66
437002,2510,1,Contoso Original K1m Li-Ion Standard Battery E170 White,4.06
437002,119,1,"Adventure Works 13"" Color TV E25 Silver",119.99
437002,1140,1,Fabrikam SLR Camera X150 Green,480.50
437002,1614,1,SV DVD 14-Inch Player Portable L100 White,259.99
437002,534,2,WWI LCD19 E107 White,278.00
437003,1619,3,Contoso DVD Player M130 Grey,179.97
437003,1513,1,The Phone Company Smart phones 8 GB of Memory M400 Gold,269.00
437003,421,1,Adventure Works Desktop PC3.0 MS300 Silver,469.00
437003,1123,6,"Fabrikam SLR Camera 35"" M358 Silver Grey",1968.00
437005,635,2,WWI Projector 720p LCD56 Silver,1398.00
437005,440,7,WWI Desktop PC1.60 E1600 Silver,1539.65
437007,146,1,"Adventure Works 52"" LCD HDTV X590 Black",2899.99
437007,527,1,WWI CRT17 E106 Black,99.00
437007,1623,2,Contoso DVD Recorder L210 Silver,438.00
437007,1671,3,MGS Hand Games for 12-16 boys E600 Black,14.97
437008,1705,2,SV Hand Games men M30 Silver,13.76
437008,1294,2,Contoso Telephoto Conversion Lens X400 White,1190.00
437008,1181,1,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,1580.00
437008,1618,2,Contoso DVD Player M120 White,117.98
437008,1711,7,MGS Age of Empires III: The Asian Dynasties M190,490.91
437008,2512,4,Contoso Bluetooth Active Headphones L15 Black,519.96
437008,1446,3,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,867.00
437009,123,4,"Adventure Works 19"" Portable LCD HDTV M110 Black",1119.96
437009,1420,3,The Phone Company Finger Touch Screen Phones M30 Black,597.00
437009,1015,3,A. Datum Rangefinder Digital Camera X200 Green,600.00
437009,347,2,Fabrikam Laptop14.1 M4100 White,1172.00
437009,109,2,WWI Stereo Bluetooth Headphones New Generation M370 Orange,265.98
437010,1620,5,Contoso DVD Player M140 Gold,304.95
437010,2339,2,Litware Wall Lamp E3015 Grey,203.98
437010,2088,1,Contoso Water Heater 2.6GPM E0900 White,508.00
437011,111,1,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,249.99
437011,1604,1,SV DVD 14-Inch Player Portable L100 Black,259.99
437012,1595,2,SV DVD 60 DVD Storage Binder L20 Red,45.78
437012,1734,2,MGS Zoo Tycoon Complete Collection E110,56.00
437012,108,1,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,132.99
437012,460,3,WWI Desktop PC1.80 E1802 White,899.70
439000,2119,1,Contoso Coffee Maker Auto 5C E0900 Black,163.00
439000,789,9,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,269.10
439001,457,1,WWI Desktop PC1.60 E1600 White,219.95
439001,1306,2,Contoso Lens Adapter M450 Black,136.00
439002,1595,2,SV DVD 60 DVD Storage Binder L20 Red,45.78
439002,1133,7,"Fabrikam SLR Camera 35"" X358 Blue",3053.40
439002,847,3,Contoso Ultraportable Neoprene Sleeve E30 Pink,46.80
439002,161,2,"Adventure Works 52"" LCD HDTV X790W Silver",3184.40
439002,1633,2,Contoso DVD 58 DVD Storage Binder M55 Silver,27.78
439002,2128,1,Contoso Coffee Maker Super-Auto 12C X1250 White,1650.00
440000,1719,1,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,70.13
440000,1138,2,Fabrikam SLR Camera M150 Orange,783.80
440001,96,5,WWI Stereo Bluetooth Headphones E1000 White,337.00
440002,1782,2,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,86.00
441001,1718,1,MGS Zoo Tycoon 2: Zookeeper Collection M260,70.13
441002,1742,9,MGS Age of Mythology E118,252.00
441002,2176,7,Fabrikam Coffee Maker Super-Auto 12C X125 White,11550.00
441002,1571,7,SV DVD Player M100 Black,398.93
442000,444,5,WWI Desktop PC2.33 X2330 Black,4595.00
479000,1355,1,Contoso Private Branch Exchange M88 White,32.99
481000,496,1,Adventure Works LCD19W M100 Black,179.00
481000,2144,7,Adventure Works Coffee Maker 5C E090 Black,1043.00
481000,452,2,WWI Desktop PC1.60 E1600 Red,439.90
481000,2043,1,Litware Microwave 1.5CuFt X110 Black,665.94
482000,1638,6,Contoso DVD 58 DVD Storage Binder M55 Red,83.34
482000,71,4,NT Wireless Bluetooth Stereo Headphones E102 Black,191.80
482000,1415,2,The Phone Company Touch Screen Phones Infrared M901 Black,600.00
482000,1660,2,Contoso DVD 15-Inch Player Portable L200 White,579.98
482001,1571,1,SV DVD Player M100 Black,56.99
482001,245,2,Contoso Home Theater System 5.1 Channel M1510 Black,978.00
482002,431,7,Adventure Works Desktop PC1.80 ED180 Brown,2583.00
482002,1657,5,Contoso DVD 12-Inch Player Portable M400 White,899.95
482003,531,5,WWI LCD22W M2003 White,3395.00
483000,1620,2,Contoso DVD Player M140 Gold,121.98
483000,766,2,Contoso Battery charger - bike E200 Black,39.80
483001,2112,1,Contoso Water Heater 4.0GPM M1250 Red,791.00
483001,1125,1,"Fabrikam SLR Camera 35"" X358 Gold",436.20
483001,1458,2,The Phone Company Touch Screen Phones - LCD M12 Gold,400.00
483001,513,2,Adventure Works LCD15 E100 White,198.00
483002,62,3,WWI 2GB Spy Video Recorder Pen M300 White,543.00
483002,1209,1,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,880.00
483002,1394,2,Contoso behind Centrex X15 Grey,99.98
483003,55,2,WWI 4GB Video Recording Pen X200 Pink,592.00
483003,2110,3,Contoso Water Heater 7.2GPM X1800 Red,4425.00
483003,1571,2,SV DVD Player M100 Black,113.98
483003,1730,3,MGS Dungeon Siege: Legends of Aranna M330,233.04
483004,1072,3,A. Datum SLR Camera X142 Orange,1281.00
483004,158,9,"Adventure Works 37"" 1080p LCD HDTV M150W Black",9899.91
483005,1599,1,SV DVD External DVD Burner M200 Blue,57.88
483005,32,3,Contoso 32GB Video MP3 Player M3200 Pink,765.00
483005,2,3,Contoso 512MB MP3 Player E51 Blue,38.97
483005,2006,3,Fabrikam Microwave 0.8CuFt E0800 Red,284.97
483006,77,1,NT Bluetooth Active Headphones E202 Silver,37.95
483006,521,2,WWI LCD20 M220 Black,518.00
484000,1641,1,Contoso DVD 55DVD Storage Binder M56 Red,12.66
484000,433,3,Adventure Works Desktop PC2.33 XD233 White,2907.00
484001,1472,3,The Phone Company Smart phones 4 GB of Memory M300 Black,717.00
484002,184,9,SV 16xDVD E340 Silver,891.00
484002,2415,7,Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver,257.81
484004,1621,4,Contoso DVD Movies E100 Yellow,51.96
484005,96,8,WWI Stereo Bluetooth Headphones E1000 White,539.20
484006,326,3,SV Car Video TFT7 M7000 Brown,897.00
484006,300,3,SV Car Video AM/FM E1001 Black,657.00
484006,53,7,WWI 4GB Video Recording Pen X200 Black,2072.00
484006,103,4,WWI Wireless Bluetooth Stereo Headphones M270 Black,460.00
484006,1363,2,Contoso Expandable Cordless Phone System M008 White,45.98
484006,2135,3,Contoso Coffee Maker Auto 10C M1000 Grey,2237.97
484006,1113,2,"Fabrikam SLR Camera 35"" X358 Silver",872.40
484007,528,8,WWI LCD24 X300 White,6552.00
484008,119,1,"Adventure Works 13"" Color TV E25 Silver",119.99
484008,1080,3,Contoso SLR Camera X143 Silver,1938.00
484008,2299,2,Proseware Wall Lamp E0315 Grey,203.98
485001,1573,1,SV DVD Player M120 White,58.99
485001,992,2,A. Datum Super-zoom Digital Camera X300 Silver,580.00
485001,1616,3,Contoso DVD Player M100 Black,170.97
485002,101,1,WWI Wireless Bluetooth Stereo Headphones M170 Pink,120.00
485002,742,3,Proseware Photo Inkjet Printer E290 Green,306.00
485002,147,3,"Adventure Works 52"" LCD HDTV X590 White",8699.97
485003,1295,8,Contoso Telephoto Conversion Lens X400 Black,4760.00
485003,2266,1,WWI Wall Lamp E215 Blue,119.99
485004,109,3,WWI Stereo Bluetooth Headphones New Generation M370 Orange,398.97
485004,70,7,NT Wireless Bluetooth Stereo Headphones E102 Silver,335.65
485004,1983,1,Fabrikam Microwave 1.5CuFt X1100 White,665.94
485004,1299,2,Contoso USB Cable M250 Blue,50.00
485004,1659,3,Contoso DVD 14-Inch Player Portable L100 White,779.97
485004,1510,1,The Phone Company Smart phones without camera E100 Gold,129.00
485005,159,5,"Adventure Works 37"" 1080p LCD HDTV M150W White",5499.95
485006,1959,2,Litware Refrigerator 9.7CuFt M560 Green,986.00
485006,1668,4,MGS Hand Games for students E400 Black,27.96
485006,304,1,SV Car Video LCD7W M7082 Black,699.00
486000,143,1,"Adventure Works 15.6"" LCD TV M130W White",299.99
486000,2086,5,Contoso Water Heater 4.3GPM M1250 White,4387.50
486001,1077,10,"Contoso SLR Camera 35"" X358 Black",5680.00
486001,1259,1,Contoso Cyber Shot Digital Cameras Adapter E306 Black,39.99
486001,1185,1,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",880.00
486002,52,4,WWI 2GB Pulse Smart pen M100 Silver,799.80
486002,402,2,WWI Laptop19W X0196 Blue,2598.00
486002,1696,2,SV Hand Games for Office worker L28 Black,33.98
486002,171,1,SV 16xDVD E340 Black,99.00
486002,1456,2,The Phone Company Sharp Touch Screen Phones M910 Gold,602.00
486003,98,6,WWI Wireless Bluetooth Stereo Headphones M170 Silver,720.00
486003,1119,2,"Fabrikam SLR Camera 35"" M358 Grey",656.00
486003,58,3,WWI 1GB Digital Voice Recorder Pen E100 Red,468.00
486003,1114,10,Fabrikam SLR Camera M147 Silver,3340.00
486004,2142,1,Adventure Works Coffee Maker 12C M100 Black,445.00
486004,114,7,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,1749.93
486005,443,4,WWI Desktop PC3.0 M0300 Silver,1396.00
486005,130,5,"Adventure Works 20"" Analog CRT TV E45 Black",1000.00
486007,1664,2,MGS Hand Games women M400 Yellow,17.98
486007,1654,1,Contoso DVD 14-Inch Player Portable L100 Silver,259.99
486007,462,1,Proseware LCD24W X300 Black,869.00
486007,1621,4,Contoso DVD Movies E100 Yellow,51.96
486008,1695,5,SV Hand Games for 12-16 boys E60 Black,24.90
486008,1590,1,SV DVD 60 DVD Storage Binder L20 Silver,22.89
486009,959,1,A. Datum Rangefinder Digital Camera X200 Grey,200.00
486009,1491,4,The Phone Company Microsoft Windows Mobile M200 White,916.00
486010,1924,4,Fabrikam Refrigerator 4.6CuFt E2800 Blue,1199.96
486011,1176,1,Fabrikam Trendsetter 1'' 25mm X400 White,1000.00
486011,991,2,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,536.00
486011,1576,2,SV DVD Movies E100 Yellow,25.98
486012,1387,2,Contoso Hybrid system M60 Grey,57.98
486012,419,1,Adventure Works Desktop PC1.80 ED180 Silver,369.00
486012,1987,1,Fabrikam Microwave 0.9CuFt E0900 White,99.99
486013,1636,3,Contoso DVD 55DVD Storage Binder M56 Silver,37.98
486014,106,3,WWI Stereo Bluetooth Headphones New Generation M370 Black,398.97
488000,1925,7,Fabrikam Refrigerator 3.2CuFt E1600 Blue,1959.93
488001,69,4,NT Bluetooth Stereo Headphones E52 Pink,102.76
488001,48,1,WWI 1GB Pulse Smart pen E50 Silver,149.95
488001,155,8,"Adventure Works 26"" 720p LCD HDTV M140 White",3759.76
488002,1897,7,Fabrikam Refrigerator 24.7CuFt X9800 White,22399.93
488003,406,7,Proseware Laptop12 M210 Black,2680.65
488003,1721,1,MGS Rise of Nations: Rise of Legends M290,70.13
488003,1326,4,Contoso Centrex Phone System L10 Black,171.96
488003,1558,4,The Phone Company PDA Wifi 4.7-inch L290 White,1520.00
488003,1387,6,Contoso Hybrid system M60 Grey,173.94
488004,2103,9,Contoso Water Heater 2.6GPM E0900 Silver,4572.00
488004,448,3,WWI Desktop PC1.80 E1801 Black,809.70
488004,1517,2,The Phone Company Smart phones Unlocked M300 Gold,534.00
489000,105,1,WWI Wireless Bluetooth Stereo Headphones M270 Pink,115.00
489000,976,1,A. Datum All in One Digital Camera M200 Pink,188.00
489000,1593,1,SV DVD 58 DVD Storage Binder M55 Red,13.89
489001,721,9,Proseware High-Performance Business-Class Laser Fax X200 White,2232.00
489001,2509,3,Contoso Original K1m Li-Ion Standard Battery E170 Black,12.18
489001,442,7,WWI Desktop PC1.80 E1801 Silver,1889.30
489001,1656,8,Contoso DVD 9-Inch Player Portable M300 White,1279.92
489001,1918,3,Fabrikam Refrigerator 4.6CuFt E2800 Green,899.97
489001,1055,3,"A. Datum SLR Camera 35"" M358 Grey",1014.00
489002,438,9,WWI Desktop PC2.33 X2330 Silver,8271.00
489002,1644,1,Contoso DVD External DVD Burner M200 Blue,57.88
489002,1016,2,A. Datum Slim Digital Camera M180 Green,296.00
489002,1684,5,MGS Hand Games for Office worker L299 Silver,84.45
489002,1572,2,SV DVD Player M110 Silver,115.98
489002,1458,4,The Phone Company Touch Screen Phones - LCD M12 Gold,800.00
489002,2103,2,Contoso Water Heater 2.6GPM E0900 Silver,1016.00
489003,1667,1,MGS Hand Games for kids E300 Black,5.50
489003,427,7,Adventure Works Desktop PC3.0 MS300 Black,3283.00
489004,2090,2,Contoso Water Heater 7.2GPM X1800 Blue,2950.00
489004,95,1,WWI Stereo Bluetooth Headphones E1000 Silver,67.40
489006,1619,1,Contoso DVD Player M130 Grey,59.99
489007,851,7,Contoso Laptop Keyboard X105 White,1616.30
489007,1950,7,Litware Refrigerator 1.7CuFt E120 Brown,909.93
490000,89,1,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,149.99
490000,294,1,SV Car Video TFT7 M7000 Black,299.00
490000,2059,6,Contoso Microwave 0.9CuFt E0090 White,599.94
490000,807,7,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,83.30
490000,177,1,SV 8xDVD E130 Black,56.90
490000,1595,2,SV DVD 60 DVD Storage Binder L20 Red,45.78
490001,245,1,Contoso Home Theater System 5.1 Channel M1510 Black,489.00
490001,1824,3,MGS Age of Empires II: The Age of Kings 2009 E180,96.00
490002,440,4,WWI Desktop PC1.60 E1600 Silver,879.80
490003,1784,1,MGS Fable: The Lost Chapters2008 E140,43.00
490003,434,1,Adventure Works Desktop PC2.30 MD230 White,599.00
490004,319,2,SV Car Video LCD9.2W X9281 Silver,1738.00
490005,379,3,Adventure Works Laptop8.9 E0890 Silver,978.00
490005,1411,8,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",2144.00
490005,444,10,WWI Desktop PC2.33 X2330 Black,9190.00
490006,1575,6,SV DVD Player M140 Gold,365.94
490006,1466,6,Contoso Pen Touch Screen Phones M320 Black,1740.00
490007,2213,7,Adventure Works Desk Lamp E1200 Silver,209.93
490007,97,1,WWI Stereo Bluetooth Headphones E1000 Green,67.40
490007,1598,2,SV DVD External DVD Burner M200 Grey,115.76
490007,157,2,"Adventure Works 37"" 1080p LCD HDTV M150W Silver",2199.98
490008,1596,7,SV DVD 55DVD Storage Binder M56 Red,88.62
490009,1585,4,SV DVD 60 DVD Storage Binder L20 Black,91.56
490009,1600,1,SV DVD External DVD Burner M200 Silver,57.88
490010,1041,8,A. Datum Full Frame Digital Camera X300 Azure,1848.00
491000,51,2,WWI 2GB Pulse Smart pen M100 Blue,399.90
491000,50,5,WWI 2GB Pulse Smart pen M100 Black,999.75
491001,1291,1,Contoso Macro Zoom Lens X300 White,366.55
491001,2180,2,Fabrikam Coffee Maker 5C E090 White,298.00
491002,1591,4,SV DVD 55DVD Storage Binder M56 Silver,50.64
491002,1503,1,The Phone Company Smart phones 8 GB of Memory M400 Pink,269.00
491002,459,2,WWI Desktop PC1.80 E1801 White,539.80
491002,224,1,Litware Home Theater System 4.1 Channel M410 Brown,599.00
491003,86,2,NT Wireless Bluetooth Stereo Headphones M402 Black,199.98
491003,731,6,Proseware Ink Jet Wireless All-In-One Printer M400 Green,774.00
491003,135,2,"Adventure Works 20"" LCD HDTV M120 White",699.90
